URL,Status Code,Content-Type,Parent URL,Input Line,lo
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/criminology,9,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/english,99,ThingLink
https://www.thinglink.com/view/scene/1607829994396975107/accessibility,200,text/html; charset=utf-8,https://library.soton.ac.uk/physics,226,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/physics,267,ThingLink
https://generic.wordpress.soton.ac.uk/gettingstarted/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/physics,273,Wordpress
https://www.thinglink.com/card/1607829994396975107,200,text/html;charset=UTF-8,https://library.soton.ac.uk/physics,282,ThingLink
https://generic.wordpress.soton.ac.uk/researchmethods/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/physics,313,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/anthropology,363,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/c.php?g=131352,454,ThingLink
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/CreativeIndustries,528,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/CreativeIndustries,546,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/c.php?g=131374,651,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/c.php?g=131365,742,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/law,847,ThingLink
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/artanddesign,998,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/artanddesign,22,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/modernlanguages,106,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/c.php?g=131410,190,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/education,424,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/history,507,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/supporting-staff/academic,985,ThingLink
http://generic.wordpress.soton.ac.uk/gettingstarted/,503,text/html; charset=UTF-8,https://library.soton.ac.uk/supporting-staff/academic,1000,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/supporting-staff/contact,177,ThingLink
http://generic.wordpress.soton.ac.uk/gettingstarted/,503,text/html; charset=UTF-8,https://library.soton.ac.uk/supporting-staff/skillsforsuccess,215,Wordpress
https://guides.soton.ac.uk/open/library/articulate/Referencing/story_html5.html,200,text/html,https://library.soton.ac.uk/supporting-staff/skillsforsuccess,217,Articulate
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/supporting-staff/subjectresources,339,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/supporting-staff,526,ThingLink
http://generic.wordpress.soton.ac.uk/gettingstarted/,503,text/html; charset=UTF-8,https://library.soton.ac.uk/supporting-staff,541,Wordpress
https://generic.wordpress.soton.ac.uk/digital-learning/2020/03/31/sources-of-images-to-use-in-online-learning/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/c.php?g=131330&p=858470,664,Wordpress
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fspecialcollectionsuniversityofsouthampton.wordpress.com%2F2024%2F09%2F19%2Fnew-special-collections-exhibition-on-level-4-in-hartley-library-my-day-was-not-an-idle-one-lord-palmerston-and-the-broadlands-estate-launching-21-october-2024%2F&data=05%7C02%7CC.Hemmings%40soton.ac.uk%7C8037cb36d5c74009b53008dcf8199753%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C638658036056041415%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=HxVuo2SeBcnCGLzuwYSdjWWZUm%2By8K%2FsgPgRDsJuzRg%3D&reserved=0,200,text/html; charset=UTF-8,https://library.soton.ac.uk/library-exhibition-spaces/Home,309,Wordpress
https://level4gallery.files.wordpress.com/2020/06/level4_plan.pdf,200,application/pdf,https://library.soton.ac.uk/library-exhibition-spaces/ExhibitWithUs,458,Wordpress
https://generic.wordpress.soton.ac.uk/digital-learning/2020/03/31/sources-of-images-to-use-in-online-learning/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/membership/SCONUL_Access,346,Wordpress
https://www.thinglink.com/view/scene/1755558297991119525/accessibility,200,text/html; charset=utf-8,https://library.soton.ac.uk/bibliometrics/tools,686,ThingLink
https://app.widgets.thinglink.com/accessibility/1637077335217799169,200,text/html; charset=utf-8,https://library.soton.ac.uk/bibliometrics/responsible,59,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/supporting-staff/contact,456,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/healthsciences,161,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/medicine,562,ThingLink
