URL,Status Code,Content-Type,Parent URL,Input Line,lo
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=98c0aa9d-03da-4283-aeb6-ad0f00c1970c,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,887,Panopto
https://guides.soton.ac.uk/open/library/articulate/Understanding-your-reading-lists/story.html,200,text/html,https://library.soton.ac.uk/sash/workshops/online-training,888,Articulate
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=e7fd03ba-9477-4e44-b011-a99900ce97f6,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,890,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=b441ee08-258c-4c6f-857f-ad9b00c7a00d,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,894,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=6f5ecaa2-a88d-4b6b-9a13-ab9f01276f58,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,895,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=cdc9efaf-b4bf-40a3-8335-ae05009afb6d ,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,896,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=ff834531-8a82-4a2f-aecb-ad1a00f20090,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,909,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=3d33256f-a014-47bf-862c-ad0f00da25bd,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,917,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=bb43edc5-66e3-466c-8acd-ac7200d4a53e,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,924,Panopto
https://generic.wordpress.soton.ac.uk/researchmethods/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/sash/workshops/online-training,927,Wordpress
https://guides.soton.ac.uk/open/library/articulate/Subject-Guides/story.html,200,text/html,https://library.soton.ac.uk/sash/workshops/online-training,928,Articulate
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=8b6b2fe2-7917-451a-9e5d-b1ed00b61ed3,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,931,Panopto
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=7b36e3f8-e7ee-4855-84f2-a9ee00d74f2f,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/online-training,932,Panopto
https://generic.wordpress.soton.ac.uk/digital-learning/2020/03/31/sources-of-images-to-use-in-online-learning/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/openaccess/finding-open-access,178,Wordpress
https://generic.wordpress.soton.ac.uk/gettingstarted/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/homepage,328,Wordpress
https://www.thinglink.com/card/1734893194337845734,200,text/html;charset=UTF-8,https://library.soton.ac.uk/homepage,354,ThingLink
https://guides.soton.ac.uk/open/library/articulate/off-campus-access/story.html,200,text/html,https://library.soton.ac.uk/az.php,534,Articulate
https://guides.soton.ac.uk/open/library/articulate/databases-guide/story.html,200,text/html,https://library.soton.ac.uk/az.php,656,Articulate
https://guides.soton.ac.uk/open/library/articulate/subject-support/story.html,200,text/html,https://library.soton.ac.uk/az.php,106,Articulate
https://katefarley.wordpress.com/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/az.php,265,Wordpress
https://generic.wordpress.soton.ac.uk/gettingstarted/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/,999,Wordpress
https://www.thinglink.com/card/1734893194337845734,200,text/html;charset=UTF-8,https://library.soton.ac.uk/,25,ThingLink
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,https://library.soton.ac.uk/supporting-staff/resources,286,ThingLink
https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Fspecialcollectionsuniversityofsouthampton.wordpress.com%2F2024%2F09%2F19%2Fnew-special-collections-exhibition-on-level-4-in-hartley-library-my-day-was-not-an-idle-one-lord-palmerston-and-the-broadlands-estate-launching-21-october-2024%2F&data=05%7C02%7CC.Hemmings%40soton.ac.uk%7C8037cb36d5c74009b53008dcf8199753%7C4a5378f929f44d3ebe89669d03ada9d8%7C0%7C0%7C638658036056041415%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=HxVuo2SeBcnCGLzuwYSdjWWZUm%2By8K%2FsgPgRDsJuzRg%3D&reserved=0,200,text/html; charset=UTF-8,https://library.soton.ac.uk/library-exhibition-spaces,493,Wordpress
https://guides.soton.ac.uk/open/library/articulate/search-strategy/story_html5.html,200,text/html,http://library.soton.ac.uk/oes,633,Articulate
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/oes,662,ThingLink
http://guides.soton.ac.uk/open/library/articulate/search-strategy/story.html,503,text/html; charset=UTF-8,http://library.soton.ac.uk/oes,696,Articulate
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=b441ee08-258c-4c6f-857f-ad9b00c7a00d,200,text/html; charset=utf-8,https://library.soton.ac.uk/systematic-reviews/steps,764,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=cdc9efaf-b4bf-40a3-8335-ae05009afb6d,200,text/html; charset=utf-8,https://library.soton.ac.uk/systematic-reviews/steps,778,Panopto
https://generic.wordpress.soton.ac.uk/gettingstarted/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/sash/using-your-library,981,Wordpress
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=4d6bd91b-c150-4db8-92bf-ad5e00f45668,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,60,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=95728c91-119e-4fa1-8db7-ad8a00dfe326,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,77,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=1275768f-4595-4ea3-9104-ad8a00df072e,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,108,Panopto
http://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=73430e18-6670-4801-92f5-ab6f00f70fad,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,125,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=35f46693-d312-4d33-a811-ad4701166b57,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,134,Panopto
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=75d8823d-b8d6-4522-9062-0a68db8ef82c,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,141,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=183a8fe5-d817-44a4-b4e2-ad2800e9656b,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/support,152,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=73430e18-6670-4801-92f5-ab6f00f70fad,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/phd,287,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=2a2376b2-8010-429f-8d65-ac6200f4d75a,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/training,388,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=47d47b9b-cadf-4842-a700-ac6200f38528,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/training,394,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=91fd64eb-af0d-480b-8cd1-ac6200f5674c,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/training,401,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=8b61d88a-52fb-4f8b-802a-ac6200f4409f,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/training,418,Panopto
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/managementandmarketing,808,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/managementandmarketing,833,ThingLink
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/artanddesign,971,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/artanddesign,995,ThingLink
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/media,63,Wordpress
https://www.thinglink.com/card/1605566995493814273,200,text/html;charset=UTF-8,http://library.soton.ac.uk/media,81,ThingLink
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/artistsbooks,192,Wordpress
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/wsa/home,351,Wordpress
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/wsa,639,Wordpress
https://wsalibrary.wordpress.com/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/c.php?g=131315&p=4709318,760,Wordpress
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=73430e18-6670-4801-92f5-ab6f00f70fad,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=131302&p=5227922,754,Panopto
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=7cc51dba-67c7-4272-8a4c-ec498285be9e&utm_campaign=GDPR+-+Ian+Dunn+all+staff+email+March+2018&utm_source=emailCampaign&utm_content=&utm_medium=email,200,text/html; charset=utf-8,https://library.soton.ac.uk/researchdata/gdpr,909,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=4d6bd91b-c150-4db8-92bf-ad5e00f45668,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,484,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=95728c91-119e-4fa1-8db7-ad8a00dfe326,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,500,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=1275768f-4595-4ea3-9104-ad8a00df072e,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,529,Panopto
http://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=73430e18-6670-4801-92f5-ab6f00f70fad,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,548,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=35f46693-d312-4d33-a811-ad4701166b57,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,553,Panopto
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=75d8823d-b8d6-4522-9062-0a68db8ef82c,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,568,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=183a8fe5-d817-44a4-b4e2-ad2800e9656b,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/support,577,Panopto
https://generic.wordpress.soton.ac.uk/researchmethods/managing-data/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/researchdata/planning,674,Wordpress
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=7cc51dba-67c7-4272-8a4c-ec498285be9e&utm_campaign=GDPR+-+Ian+Dunn+all+staff+email+March+2018&utm_source=emailCampaign&utm_content=&utm_medium=email,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/gdpr,919,Panopto
https://generic.wordpress.soton.ac.uk/researchmethods/managing-data/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/researchdata/planning,355,Wordpress
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=4d6bd91b-c150-4db8-92bf-ad5e00f45668,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,901,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=95728c91-119e-4fa1-8db7-ad8a00dfe326,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,917,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=1275768f-4595-4ea3-9104-ad8a00df072e,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,946,Panopto
http://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=73430e18-6670-4801-92f5-ab6f00f70fad,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,965,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=35f46693-d312-4d33-a811-ad4701166b57,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,970,Panopto
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=75d8823d-b8d6-4522-9062-0a68db8ef82c,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,985,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=183a8fe5-d817-44a4-b4e2-ad2800e9656b,200,text/html; charset=utf-8,http://library.soton.ac.uk/researchdata/aboutus,994,Panopto
https://www.thinglink.com/view/scenario/1818660216288314021/accessibility,200,text/html; charset=utf-8,http://library.soton.ac.uk/research/pure,210,ThingLink
https://generic.wordpress.soton.ac.uk/publishingresearch/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/research/training,265,Wordpress
https://generic.wordpress.soton.ac.uk/researchmethods/,200,text/html; charset=UTF-8,http://library.soton.ac.uk/research/training,308,Wordpress
https://app.widgets.thinglink.com/accessibility/1585247234675441665,200,text/html; charset=utf-8,http://library.soton.ac.uk/research/training,309,ThingLink
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=73430e18-6670-4801-92f5-ab6f00f70fad,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/data-plan,155,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=2a2376b2-8010-429f-8d65-ac6200f4d75a,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/copyright,260,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=8b61d88a-52fb-4f8b-802a-ac6200f4409f,200,text/html; charset=utf-8,https://library.soton.ac.uk/thesis/copyright,293,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=5f6a3ba1-730f-4f2c-b842-ac6400f4baef,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/mathsandstatistics,135,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=92b0b11f-c83f-4c4a-8b86-ac5b010b83d6,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/mathsandstatistics,158,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=3af73060-64af-4e1e-9414-ac6b00deed74,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/mathsandstatistics,167,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=bb43edc5-66e3-466c-8acd-ac7200d4a53e,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/mathsandstatistics,213,Panopto
https://guides.soton.ac.uk/open/library/articulate/search-strategy/story.html,200,text/html,https://library.soton.ac.uk/sash/workshops/finding-information,801,Articulate
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=a2e8c05a-d7e9-4023-a21e-0d74cd9fa446,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/finding-information,803,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=84ce166a-6817-4f57-867b-adff00fa37ee,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/finding-information,805,Panopto
https://guides.soton.ac.uk/open/library/articulate/Understanding-your-reading-lists/story.html,200,text/html,https://library.soton.ac.uk/sash/workshops/finding-information,864,Articulate
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=b441ee08-258c-4c6f-857f-ad9b00c7a00d,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/finding-information,867,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=cdc9efaf-b4bf-40a3-8335-ae05009afb6d ,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/finding-information,869,Panopto
https://generic.wordpress.soton.ac.uk/researchmethods/,200,text/html; charset=UTF-8,https://library.soton.ac.uk/sash/workshops/finding-information,886,Wordpress
https://guides.soton.ac.uk/open/library/articulate/Subject-Guides/story.html,200,text/html,https://library.soton.ac.uk/sash/workshops/finding-information,887,Articulate
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=8b6b2fe2-7917-451a-9e5d-b1ed00b61ed3,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/workshops/finding-information,890,Panopto
https://guides.soton.ac.uk/open/library/articulate/evaluating-information/story.html,200,text/html,https://library.soton.ac.uk/sash/workshops/critical-thinking,947,Articulate
https://guides.soton.ac.uk/open/library/articulate/evaluating-information/story_html5.html,200,text/html,http://library.soton.ac.uk/sash/critical-thinking,250,Articulate
http://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=c6c57591-e68b-45b2-b1ee-a9b400dc8608,503,text/html; charset=UTF-8,http://library.soton.ac.uk/sash/critical-thinking,280,Panopto
https://rise.articulate.com/share/mlHNMfnDgvI5WzgccG_-60l8iHDKk3tQ#/lessons/iAZuzC0K3ZQ29ECQyCHt8KjIhcexaMr_,200,text/html,http://library.soton.ac.uk/sash/critical-thinking,307,Articulate
https://www.thinglink.com/view/scene/1877657037140132326/accessibility,200,text/html; charset=utf-8,https://library.soton.ac.uk/sash/generative-ai,655,ThingLink
https://www.thinglink.com/view/scenario/1910331815164379813,200,text/html;charset=UTF-8,https://library.soton.ac.uk/proofreadingtraining,695,ThingLink
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=ddb38ee5-4c73-4852-94b0-a9ed0100d609,200,text/html; charset=utf-8,https://library.soton.ac.uk/proofreadingtraining,703,Panopto
http://generic.wordpress.soton.ac.uk/researchmethods/wp-content/uploads/sites/308/2018/11/Time-Management-Top-Tips.pdf,503,text/html; charset=UTF-8,https://library.soton.ac.uk/sash/time-management,950,Wordpress
http://generic.wordpress.soton.ac.uk/researchmethods/wp-content/uploads/sites/308/2018/11/Time-Management-Weekly-Planner.pdf,503,text/html; charset=UTF-8,https://library.soton.ac.uk/sash/time-management,958,Wordpress
https://generic.wordpress.soton.ac.uk/researchmethods/wp-content/uploads/sites/308/2019/07/Gantt_chart.xlsx,200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,https://library.soton.ac.uk/sash/time-management,15,Wordpress
https://guides.soton.ac.uk/open/library/articulate/search-strategy/story.html,200,text/html,https://library.soton.ac.uk/c.php?g=681225&p=4858148,66,Articulate
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=a2e8c05a-d7e9-4023-a21e-0d74cd9fa446,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=681225&p=4858148,68,Panopto
https://coursecast.soton.ac.uk/Panopto/Pages/Viewer.aspx?id=0c8c4985-29f5-49ef-b234-9ab1404583a2,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=681225&p=4858148,99,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=b441ee08-258c-4c6f-857f-ad9b00c7a00d,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=681225&p=4858148,140,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=cdc9efaf-b4bf-40a3-8335-ae05009afb6d ,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=681225&p=4858148,142,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=53a1b76d-6657-45ad-b19a-ac4c0099dafa,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=700001&p=5028368,204,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=6de294ea-6369-4b0e-9c1e-ad0f00bf438a,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=700001&p=5028368,241,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=f8bbde4b-e618-4b23-8cad-ad0f00f98bbe,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=700001&p=5028368,247,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=98c0aa9d-03da-4283-aeb6-ad0f00c1970c,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=700001&p=5028368,254,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=ff834531-8a82-4a2f-aecb-ad1a00f20090,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=700001&p=5028368,264,Panopto
https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=3d33256f-a014-47bf-862c-ad0f00da25bd,200,text/html; charset=utf-8,https://library.soton.ac.uk/c.php?g=700001&p=5028368,269,Panopto
