CreatedBy,Description,Duration,Folder,FolderDetails,Id,MostRecentViewPosition,Name,PercentCompleted,StartTime,Urls,viewer_details_Results
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,2533.902,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",cc3ba934-f3c3-4963-bc02-b20c00e6ce17,0.0,PSYC3067_Library Research Skills_17Oct24,,2024-10-17T15:00:19.2715328Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=cc3ba934-f3c3-4963-bc02-b20c00e6ce17', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=cc3ba934-f3c3-4963-bc02-b20c00e6ce17&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/b4802358-a852-407d-b2ea-b20c00e6ce11/7618fade-f346-4fc3-b304-b20c00f28c40_et/thumbs/slide5097344.jpg'}","[{'User': {'Id': 'b431dab9-a205-49ac-a273-9d674d00e5b5', 'Username': 'unified\\er2'}, 'PercentCompleted': 5.0, 'LastViewedDateTime': '2024-10-21T14:13:05.763Z', 'MostRecentViewPositionInSeconds': 61.36356}, {'User': {'Id': '6a98d6b4-c3eb-4597-ab12-77ebe44ae12d', 'Username': 'unified\\sif1u17'}, 'PercentCompleted': 2.0, 'LastViewedDateTime': '2024-10-18T09:32:41.307Z', 'MostRecentViewPositionInSeconds': 40.37487}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,328.572,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",1193c3b8-709a-4001-9817-b2060093ffde,2.0,Using Copilot for literature searching. SPOILER ALERT: don't!,1,2024-10-11T09:58:50.4109312Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=1193c3b8-709a-4001-9817-b2060093ffde', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=1193c3b8-709a-4001-9817-b2060093ffde&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/96b4616c-1910-448c-baba-b2060093ffd3/afe335a1-dba9-4951-a307-b20600a0cd07_et/thumbs/slide5057818.jpg'}","[{'User': {'Id': '7b424661-fa51-4217-9bd9-91c172a5d763', 'Username': 'unified\\ab604'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-11-25T13:42:11.363Z', 'MostRecentViewPositionInSeconds': 2.0}, {'User': {'Id': 'd0849d44-fccc-443c-bd9c-9cfb78f3a8f3', 'Username': 'unified\\amh1m15'}, 'PercentCompleted': 100.0, 'LastViewedDateTime': '2024-10-11T10:47:47.513Z', 'MostRecentViewPositionInSeconds': 328.802826}, {'User': {'Id': '63642585-4ae5-4611-9086-c4efd5d543f0', 'Username': 'unified\\klw'}, 'PercentCompleted': 6.0, 'LastViewedDateTime': '2024-10-23T14:44:45.68Z', 'MostRecentViewPositionInSeconds': 19.3216763}, {'User': {'Id': '2946931b-5b07-493b-9153-7de21b68231e', 'Username': 'unified\\nsc'}, 'PercentCompleted': 6.0, 'LastViewedDateTime': '2024-11-05T09:49:34.99Z', 'MostRecentViewPositionInSeconds': 16.5243225}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,1109.2110000000002,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",815a21b2-86fd-4e1d-945c-b1ff00f4d806,0.0,CHEM 6090 literature searching,,2024-10-04T15:51:25.8057216Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=815a21b2-86fd-4e1d-945c-b1ff00f4d806', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=815a21b2-86fd-4e1d-945c-b1ff00f4d806&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/cbece407-a8c8-47e8-a855-b1ff00f4d7fd/ba332d3b-22c7-4a17-9ca3-b1ff0104b88b_et/thumbs/slide5020440.jpg'}","[{'User': {'Id': '2946931b-5b07-493b-9153-7de21b68231e', 'Username': 'unified\\nsc'}, 'PercentCompleted': 12.0, 'LastViewedDateTime': '2024-10-31T15:45:49.69Z', 'MostRecentViewPositionInSeconds': 124.222519}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,1309.1209999999999,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",1e81e844-ffd7-4abf-8859-b1fc00e0ea68,0.0,Library Research Skills - ECON PGT- 24-25,,2024-10-01T14:38:53.884Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=1e81e844-ffd7-4abf-8859-b1fc00e0ea68', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=1e81e844-ffd7-4abf-8859-b1fc00e0ea68&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/f62007ea-b17d-4d9d-be59-b1fc00e0ea5b/6add8054-26d7-41e9-acbd-b1fc00e2f360_et/thumbs/slide6.jpg'}","[{'User': {'Id': '829ba1e7-c7d0-43ed-8414-b0c800550a8e', 'Username': 'unified\\gspf1v23'}, 'PercentCompleted': 3.0, 'LastViewedDateTime': '2024-10-15T16:53:24.37Z', 'MostRecentViewPositionInSeconds': 58.00938}, {'User': {'Id': '9df414fd-e60e-4207-ba4a-b0891f627d97', 'Username': 'unified\\js1c16'}, 'PercentCompleted': None, 'LastViewedDateTime': '2024-10-16T10:55:02.817Z', 'MostRecentViewPositionInSeconds': 0.0}, {'User': {'Id': '2946931b-5b07-493b-9153-7de21b68231e', 'Username': 'unified\\nsc'}, 'PercentCompleted': 42.0, 'LastViewedDateTime': '2024-10-04T12:11:43.953Z', 'MostRecentViewPositionInSeconds': 1239.94641}, {'User': {'Id': '11d56c85-a337-4e76-ad7a-b1f601552b72', 'Username': 'unified\\rh1n24'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-16T22:26:51.697Z', 'MostRecentViewPositionInSeconds': 10.7783661}, {'User': {'Id': '6a98d6b4-c3eb-4597-ab12-77ebe44ae12d', 'Username': 'unified\\sif1u17'}, 'PercentCompleted': 3.0, 'LastViewedDateTime': '2024-10-14T14:41:13.013Z', 'MostRecentViewPositionInSeconds': 18.7142773}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,740.813,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",bb09ed3f-0ffb-4517-99d1-b1fc00941033,0.0,ECON1018 - Library Research Skills-24-25,,2024-10-01T09:59:05.489Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=bb09ed3f-0ffb-4517-99d1-b1fc00941033', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=bb09ed3f-0ffb-4517-99d1-b1fc00941033&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/add9c975-a8d0-487d-8de6-b1fc00941028/11d16b8b-f566-499c-805f-b1fc00951681_et/thumbs/slide3.jpg'}","[{'User': {'Id': 'a693b47e-5f77-47c2-954c-b1df00746f54', 'Username': 'unified\\aa33g24'}, 'PercentCompleted': 77.0, 'LastViewedDateTime': '2024-10-23T12:13:55.3Z', 'MostRecentViewPositionInSeconds': 728.6962}, {'User': {'Id': '80ed71e0-2170-4d4e-8c53-b1ee00f7d828', 'Username': 'unified\\bc1e24'}, 'PercentCompleted': 99.0, 'LastViewedDateTime': '2024-10-23T16:34:36.56Z', 'MostRecentViewPositionInSeconds': 61.88678}, {'User': {'Id': '36b3f3d6-5d9e-4b66-aaea-b1fa00a73326', 'Username': 'unified\\jmd1g24'}, 'PercentCompleted': 97.0, 'LastViewedDateTime': '2024-10-27T15:47:32.33Z', 'MostRecentViewPositionInSeconds': 67.89688}, {'User': {'Id': '02916bdc-c29b-4e14-ada3-b1fa0168e271', 'Username': 'unified\\jz8u24'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-29T02:02:55.603Z', 'MostRecentViewPositionInSeconds': 507.6052}, {'User': {'Id': '92815d15-a9b5-4f45-97b1-b1fc00afd779', 'Username': 'unified\\magg1u24'}, 'PercentCompleted': None, 'LastViewedDateTime': '2024-10-28T10:00:34.45Z', 'MostRecentViewPositionInSeconds': 0.0}, {'User': {'Id': '6a98d6b4-c3eb-4597-ab12-77ebe44ae12d', 'Username': 'unified\\sif1u17'}, 'PercentCompleted': 27.0, 'LastViewedDateTime': '2024-10-23T09:38:43.24Z', 'MostRecentViewPositionInSeconds': 196.0}, {'User': {'Id': '6d9c3935-4bde-4362-a2e1-b1df00e3db41', 'Username': 'unified\\wf1g24'}, 'PercentCompleted': 61.0, 'LastViewedDateTime': '2024-11-21T09:37:22.42Z', 'MostRecentViewPositionInSeconds': 377.234619}, {'User': {'Id': '15aaf82d-b63a-41cf-9b5a-b1f90118284b', 'Username': 'unified\\wrc1g24'}, 'PercentCompleted': 100.0, 'LastViewedDateTime': '2024-10-28T16:36:40.45Z', 'MostRecentViewPositionInSeconds': 740.9585}, {'User': {'Id': '8dd69a30-9f59-4df9-b5ac-b1fd00b6ab33', 'Username': 'unified\\ys9n24'}, 'PercentCompleted': 100.0, 'LastViewedDateTime': '2024-10-26T19:05:20.74Z', 'MostRecentViewPositionInSeconds': 736.467346}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,331.90599999999995,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",38cbc141-aebf-462d-baa0-b1fb00dca65e,0.0,Finding open acccess resources,,2024-09-30T14:23:21.4990304Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=38cbc141-aebf-462d-baa0-b1fb00dca65e', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=38cbc141-aebf-462d-baa0-b1fb00dca65e&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/6bd22c46-e716-475f-bba6-b1fb00dca654/00731d5a-ca26-43b3-b91f-b1fb00e9a9ef_et/thumbs/slide4989914.jpg'}","[{'User': {'Id': '2946931b-5b07-493b-9153-7de21b68231e', 'Username': 'unified\\nsc'}, 'PercentCompleted': 100.0, 'LastViewedDateTime': '2024-10-01T07:22:46.993Z', 'MostRecentViewPositionInSeconds': 2.777189}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,2244.688,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",79fb11b8-a1b3-4fae-aa41-b1fb00d91166,0.0,ECON3036_ Library Skills 1_24-25,,2024-09-30T14:10:20.432Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=79fb11b8-a1b3-4fae-aa41-b1fb00d91166', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=79fb11b8-a1b3-4fae-aa41-b1fb00d91166&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://d2hpwsdp0ihr0w.cloudfront.net/sessions/ce37d102-9d38-4a59-a59d-b1fb00d91156/22932e83-f389-405d-8fa1-b1fb00db99c8_et/thumbs/slide3.jpg'}","[{'User': {'Id': '0f447165-351b-4d22-bbd2-af1d00e41d52', 'Username': 'unified\\ad1n22'}, 'PercentCompleted': 88.0, 'LastViewedDateTime': '2024-10-18T21:11:23.357Z', 'MostRecentViewPositionInSeconds': 2245.01465}, {'User': {'Id': 'aa96f815-d6fa-4315-8d4c-af2600e1a632', 'Username': 'unified\\ae5g22'}, 'PercentCompleted': 7.0, 'LastViewedDateTime': '2024-10-20T10:18:31.44Z', 'MostRecentViewPositionInSeconds': 335.940552}, {'User': {'Id': '554f4389-40bd-4cbd-979b-ad9b00d06790', 'Username': 'unified\\agnb1g21'}, 'PercentCompleted': 54.0, 'LastViewedDateTime': '2024-10-18T20:14:06.777Z', 'MostRecentViewPositionInSeconds': 1650.3783}, {'User': {'Id': 'b3aac384-c9da-4042-ac19-aae101701499', 'Username': 'unified\\bp4g19'}, 'PercentCompleted': 91.0, 'LastViewedDateTime': '2024-10-11T21:48:02.317Z', 'MostRecentViewPositionInSeconds': 593.44}, {'User': {'Id': '65c36cac-9dda-472c-a7c5-af1d00ce7049', 'Username': 'unified\\br5g22'}, 'PercentCompleted': 20.0, 'LastViewedDateTime': '2024-10-08T05:48:13.227Z', 'MostRecentViewPositionInSeconds': 2226.25732}, {'User': {'Id': '6a8114b9-14a3-48ed-8d1c-ad6d001db154', 'Username': 'unified\\bw10n21'}, 'PercentCompleted': 3.0, 'LastViewedDateTime': '2024-10-03T21:57:03.32Z', 'MostRecentViewPositionInSeconds': 64.8526154}, {'User': {'Id': 'd0627687-faf1-47fa-89ac-af2200bde812', 'Username': 'unified\\ck3g22'}, 'PercentCompleted': 45.0, 'LastViewedDateTime': '2024-10-16T14:56:48.737Z', 'MostRecentViewPositionInSeconds': 2223.8186}, {'User': {'Id': '9d9345e1-121a-415d-93d8-af25007172c7', 'Username': 'unified\\cz3u22'}, 'PercentCompleted': 15.0, 'LastViewedDateTime': '2024-10-17T23:24:18.677Z', 'MostRecentViewPositionInSeconds': 332.316071}, {'User': {'Id': '56faf352-bf5b-4b3a-b8fa-af2300f2c13d', 'Username': 'unified\\dc3g22'}, 'PercentCompleted': 4.0, 'LastViewedDateTime': '2024-10-08T13:16:18.54Z', 'MostRecentViewPositionInSeconds': 710.6862}, {'User': {'Id': '71827669-8922-49f2-997e-af1400e83b2d', 'Username': 'unified\\dp5g22'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-02T16:49:08.49Z', 'MostRecentViewPositionInSeconds': 1875.0}, {'User': {'Id': '32b0b4a5-a265-419e-9095-aee700b7dcc5', 'Username': 'unified\\dv1n22'}, 'PercentCompleted': 100.0, 'LastViewedDateTime': '2024-10-20T10:37:24.74Z', 'MostRecentViewPositionInSeconds': 0.893552}, {'User': {'Id': '74ffcbb6-98f5-43ac-8f8c-af2400aba429', 'Username': 'unified\\fs8g22'}, 'PercentCompleted': 81.0, 'LastViewedDateTime': '2024-09-30T17:42:50.777Z', 'MostRecentViewPositionInSeconds': 14.8124962}, {'User': {'Id': '9384a19e-f642-4d96-9466-af0600ac3b84', 'Username': 'unified\\ge3g22'}, 'PercentCompleted': 77.0, 'LastViewedDateTime': '2024-09-30T17:04:00.723Z', 'MostRecentViewPositionInSeconds': 2241.31958}, {'User': {'Id': '3de95320-d9d9-4185-8905-af24008d83be', 'Username': 'unified\\he3g22'}, 'PercentCompleted': 46.0, 'LastViewedDateTime': '2024-10-07T21:05:44.437Z', 'MostRecentViewPositionInSeconds': 2197.698}, {'User': {'Id': '112ffd01-c554-4780-982a-af220064f651', 'Username': 'unified\\hjt1e22'}, 'PercentCompleted': 63.0, 'LastViewedDateTime': '2024-10-15T07:04:44.997Z', 'MostRecentViewPositionInSeconds': 2244.81641}, {'User': {'Id': '1991e4ba-c282-4a9e-85a4-adb6010226e2', 'Username': 'unified\\jc34g21'}, 'PercentCompleted': 9.0, 'LastViewedDateTime': '2024-10-16T22:11:58.003Z', 'MostRecentViewPositionInSeconds': 193.187622}, {'User': {'Id': 'bb8835d6-0220-49cc-8980-af2200dc4b66', 'Username': 'unified\\jk1g22'}, 'PercentCompleted': 48.0, 'LastViewedDateTime': '2024-10-15T14:01:49.047Z', 'MostRecentViewPositionInSeconds': 2238.62427}, {'User': {'Id': 'ee883f51-fe09-4148-9072-af24015a70ba', 'Username': 'unified\\jk6g22'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-05T11:29:12.997Z', 'MostRecentViewPositionInSeconds': 2046.0}, {'User': {'Id': '3ceb9788-5326-4d8c-b270-af0400d7bc0e', 'Username': 'unified\\jo2g22'}, 'PercentCompleted': 4.0, 'LastViewedDateTime': '2024-09-30T15:25:06.727Z', 'MostRecentViewPositionInSeconds': 2165.12769}, {'User': {'Id': 'c89d43f5-0b2c-4997-9bc4-af220119e55e', 'Username': 'unified\\jw6n22'}, 'PercentCompleted': 80.0, 'LastViewedDateTime': '2024-10-02T08:43:20.54Z', 'MostRecentViewPositionInSeconds': 0.0}, {'User': {'Id': '66a6bcbe-8d13-4777-bb90-af1c00fd69df', 'Username': 'unified\\kb6g22'}, 'PercentCompleted': 92.0, 'LastViewedDateTime': '2024-10-01T14:23:31.413Z', 'MostRecentViewPositionInSeconds': 2210.38354}, {'User': {'Id': '438e1364-37fa-4d78-881e-af21011be1de', 'Username': 'unified\\kt8g22'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-18T22:25:57.89Z', 'MostRecentViewPositionInSeconds': 1929.09}, {'User': {'Id': '94b16e19-b573-475d-b24b-ada200bc79fc', 'Username': 'unified\\kue1e21'}, 'PercentCompleted': 88.0, 'LastViewedDateTime': '2024-10-15T07:04:54.983Z', 'MostRecentViewPositionInSeconds': 6.353562}, {'User': {'Id': 'fc9935ea-c217-4c0c-9a60-b09500f0ebda', 'Username': 'unified\\kx1u23'}, 'PercentCompleted': 84.0, 'LastViewedDateTime': '2024-10-07T21:08:05.08Z', 'MostRecentViewPositionInSeconds': 2232.16846}, {'User': {'Id': '366916bd-cc21-4414-9fd7-af2600d907b6', 'Username': 'unified\\lc9g22'}, 'PercentCompleted': 21.0, 'LastViewedDateTime': '2024-10-17T20:49:09.223Z', 'MostRecentViewPositionInSeconds': 1069.05212}, {'User': {'Id': 'b1a69bf5-06b3-4228-9d0c-af2400b649f3', 'Username': 'unified\\lh19g22'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-13T07:01:58.323Z', 'MostRecentViewPositionInSeconds': 291.0}, {'User': {'Id': '71ad0066-0cec-4132-9730-af1d00d710dc', 'Username': 'unified\\lp9g22'}, 'PercentCompleted': 94.0, 'LastViewedDateTime': '2024-10-06T13:45:05.267Z', 'MostRecentViewPositionInSeconds': 2244.91748}, {'User': {'Id': '6bf7619d-358c-4a24-ac65-adba00d6ed1b', 'Username': 'unified\\ltak1g21'}, 'PercentCompleted': 91.0, 'LastViewedDateTime': '2024-09-30T14:52:28.117Z', 'MostRecentViewPositionInSeconds': 2244.835}, {'User': {'Id': '84268a22-9965-452a-9c44-af25006d83d8', 'Username': 'unified\\mp6g22'}, 'PercentCompleted': 87.0, 'LastViewedDateTime': '2024-09-30T14:48:44.56Z', 'MostRecentViewPositionInSeconds': 2234.81763}, {'User': {'Id': 'b217856e-0e95-4bba-abfe-b09b01536a0b', 'Username': 'unified\\mt5u23'}, 'PercentCompleted': 44.0, 'LastViewedDateTime': '2024-10-22T12:18:35.933Z', 'MostRecentViewPositionInSeconds': 2081.257}, {'User': {'Id': '7c4be771-5bcc-4b18-9f43-af230107a222', 'Username': 'unified\\nk2g22'}, 'PercentCompleted': 54.0, 'LastViewedDateTime': '2024-10-16T16:08:31.96Z', 'MostRecentViewPositionInSeconds': 2244.80981}, {'User': {'Id': 'f88c5b3f-f8dc-408e-a3f1-af2100dda47d', 'Username': 'unified\\np9g22'}, 'PercentCompleted': 96.0, 'LastViewedDateTime': '2024-10-04T15:30:28.533Z', 'MostRecentViewPositionInSeconds': 2244.82153}, {'User': {'Id': '2e374f65-85de-4d1b-8783-af23013e1aca', 'Username': 'unified\\oe2g22'}, 'PercentCompleted': 50.0, 'LastViewedDateTime': '2024-10-03T10:46:05.983Z', 'MostRecentViewPositionInSeconds': 143.475235}, {'User': {'Id': '491ec4ad-ddfd-4088-8352-ac44009fa79a', 'Username': 'unified\\pm2g20'}, 'PercentCompleted': 55.0, 'LastViewedDateTime': '2024-09-30T14:18:17.25Z', 'MostRecentViewPositionInSeconds': 2235.19116}, {'User': {'Id': '089f280a-c0a5-4ed7-a5c0-adb400c1318f', 'Username': 'unified\\psc2g21'}, 'PercentCompleted': 87.0, 'LastViewedDateTime': '2024-10-03T08:12:46.17Z', 'MostRecentViewPositionInSeconds': 1944.87476}, {'User': {'Id': '608a4cd3-69a2-427a-80e6-adb700abe122', 'Username': 'unified\\rk9g21'}, 'PercentCompleted': 71.0, 'LastViewedDateTime': '2024-10-02T09:39:30.133Z', 'MostRecentViewPositionInSeconds': 2086.631}, {'User': {'Id': 'd1872cae-6c4d-425b-8cbe-af1d0073f4bf', 'Username': 'unified\\rz4n22'}, 'PercentCompleted': 10.0, 'LastViewedDateTime': '2024-09-30T19:55:29.517Z', 'MostRecentViewPositionInSeconds': 2025.74536}, {'User': {'Id': '57c98eba-5486-415d-88a5-af2300aa6c37', 'Username': 'unified\\sh8g22'}, 'PercentCompleted': 25.0, 'LastViewedDateTime': '2024-10-14T19:34:37.13Z', 'MostRecentViewPositionInSeconds': 753.5867}, {'User': {'Id': '848fa4ea-1818-4656-bd8a-adaf00f80e56', 'Username': 'unified\\so6g21'}, 'PercentCompleted': 52.0, 'LastViewedDateTime': '2024-10-02T10:27:24.147Z', 'MostRecentViewPositionInSeconds': 449.971}, {'User': {'Id': 'f4485fdf-4001-4bc7-a85c-b0810045b936', 'Username': 'unified\\sq2u23'}, 'PercentCompleted': 100.0, 'LastViewedDateTime': '2024-10-05T11:05:54.577Z', 'MostRecentViewPositionInSeconds': 2244.81616}, {'User': {'Id': '4012fd50-d7ec-41db-861d-af1b01036f07', 'Username': 'unified\\sz8g22'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-17T20:47:11.867Z', 'MostRecentViewPositionInSeconds': 108.0}, {'User': {'Id': '87ad410f-6a70-4052-aa5b-af230093a36e', 'Username': 'unified\\tj4g22'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-18T18:53:32.1Z', 'MostRecentViewPositionInSeconds': 1914.0}, {'User': {'Id': '01fd5323-d3c1-45b3-aa3d-adc000811a2b', 'Username': 'unified\\wst1c21'}, 'PercentCompleted': 12.0, 'LastViewedDateTime': '2024-10-12T22:25:06.763Z', 'MostRecentViewPositionInSeconds': 1877.74316}, {'User': {'Id': '89dd9bc6-d017-42b5-9f39-b08d00ffcf73', 'Username': 'unified\\xz21g23'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-20T17:17:03.51Z', 'MostRecentViewPositionInSeconds': 557.05835}, {'User': {'Id': 'fb886e91-d6ae-4170-81aa-af2001180522', 'Username': 'unified\\yx1n22'}, 'PercentCompleted': 9.0, 'LastViewedDateTime': '2024-10-09T15:40:44.523Z', 'MostRecentViewPositionInSeconds': 202.597031}]"
"{'Id': '00000000-0000-0000-0000-000000000000', 'Username': None}",,1865.215,fe0aa3a2-51e5-4231-becf-1306400b593b,"{'Id': 'fe0aa3a2-51e5-4231-becf-1306400b593b', 'Name': 'LIBSKILLS: Library and Information Skills'}",b01f78ce-9da5-4ed9-90b7-b1fc0009c1d6,0.0,SSPC3004_LibraryResearchSkills,,2024-09-30T13:42:00Z,"{'ViewerUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Viewer.aspx?id=b01f78ce-9da5-4ed9-90b7-b1fc0009c1d6', 'EmbedUrl': None, 'ShareSettingsUrl': None, 'DownloadUrl': None, 'CaptionDownloadUrl': 'https://southampton.cloud.panopto.eu/Panopto/Pages/Transcription/GenerateSRT.ashx?id=b01f78ce-9da5-4ed9-90b7-b1fc0009c1d6&language=English_GBR', 'EditorUrl': None, 'ThumbnailUrl': 'https://southampton.cloud.panopto.eu/Panopto/Services/FrameGrabber.svc/FrameRedirect?objectId=b01f78ce-9da5-4ed9-90b7-b1fc0009c1d6&mode=Delivery&random=0.778149427277106&usePng=False'}","[{'User': {'Id': '1341dfef-537f-4ee6-989d-b0b9009b0126', 'Username': 'unified\\ac1v23'}, 'PercentCompleted': 1.0, 'LastViewedDateTime': '2024-10-01T08:32:26.3Z', 'MostRecentViewPositionInSeconds': 17.09097}]"
